1 -0.2557634 -0.1739623 1.552244 1 -0.260392 -0.09849673 1.545443 1 -0.2835352 0.2788311 1.527497 1 -0.3189808 0.4379197 1.4942 1 -0.3287378 0.1150712 1.433012 1 -0.4084704 -0.08911563 1.401645 1 -0.5000159 -0.2883641 1.388253 1 -0.5227482 -0.3491773 1.385333 1 -0.2215952 0.1444578 1.511554 1 -0.3482798 -0.02630582 1.432174 1 -0.4568582 -0.2159887 1.401377 1 -0.4906771 -0.2966932 1.392774 1 -0.277857 -0.2134022 1.531695 1 -0.3007081 -0.5770393 1.654139 1 -0.3171583 -0.8388157 1.72595 1 -0.2795426 -0.8685453 1.674773 1 -0.2296428 -0.2001783 1.574476 1 -0.1889629 -0.5570402 1.645273 1 -0.1559009 -0.8470746 1.687698 1 -0.1182853 -0.8768042 1.636521 1
1 -0.2583507 -0.1730509 1.571769 1 -0.2623189 -0.09775835 1.563699 1 -0.2827623 0.2788574 1.540285 1 -0.3171679 0.4373136 1.502527 1 -0.3283688 0.1148137 1.4416 1 -0.3876413 -0.09282087 1.461156 1 -0.5003237 -0.2823076 1.457108 1 -0.5255658 -0.3388102 1.456863 1 -0.2251995 0.1441672 1.51314 1 -0.3504861 -0.03553273 1.460908 1 -0.460215 -0.2267317 1.457136 1 -0.5000851 -0.3003457 1.458376 1 -0.2785204 -0.2138806 1.54452 1 -0.2984464 -0.5896497 1.672798 1 -0.3119137 -0.8436202 1.742558 1 -0.2677132 -0.8803713 1.679561 1 -0.2354486 -0.2010546 1.603833 1 -0.2074661 -0.5633304 1.692285 1 -0.185483 -0.8479353 1.746278 1 -0.1412826 -0.8846864 1.683282 1
1 -0.2658606 -0.1882591 1.6089 1 -0.267495 -0.1091845 1.598911 1 -0.2779288 0.28249 1.570019 1 -0.3424836 0.4327412 1.529139 1 -0.3288272 0.114806 1.460974 1 -0.39828 -0.09414688 1.476313 1 -0.5081508 -0.2826254 1.514067 1 -0.5310702 -0.3391792 1.526536 1 -0.2302617 0.1439437 1.519528 1 -0.3581943 -0.0377591 1.46482 1 -0.4730763 -0.2251237 1.495095 1 -0.5120251 -0.2965359 1.51709 1 -0.2864823 -0.2273113 1.591674 1 -0.3020562 -0.596297 1.689897 1 -0.3137195 -0.8726314 1.747319 1 -0.2773072 -0.9071062 1.687961 1 -0.2428554 -0.210839 1.628078 1 -0.1555536 -0.5248638 1.754035 1 -0.296554 -0.803351 1.737172 1 -0.2601417 -0.8378258 1.677814 1
1 -0.2444266 -0.2010022 1.630758 1 -0.2503903 -0.1184162 1.620934 1 -0.2745285 0.2890925 1.593667 1 -0.3474211 0.4373643 1.55248 1 -0.3264523 0.1211042 1.488737 1 -0.3972963 -0.1157784 1.508157 1 -0.5080364 -0.2984465 1.576972 1 -0.5445957 -0.3544678 1.604386 1 -0.2354403 0.1457382 1.532575 1 -0.3658689 -0.06916294 1.499365 1 -0.4782481 -0.2359117 1.552514 1 -0.5254578 -0.3041177 1.584896 1 -0.2630514 -0.2369109 1.609468 1 -0.3064932 -0.6001165 1.697088 1 -0.3409489 -0.8881913 1.750799 1 -0.308531 -0.9237065 1.685383 1 -0.221406 -0.2263119 1.65541 1 -0.2694541 -0.6215621 1.752075 1 -0.3005546 -0.8773991 1.796893 1 -0.2681367 -0.9129142 1.731477 1
1 -0.2444081 -0.199537 1.645061 1 -0.249355 -0.1169266 1.638027 1 -0.270856 0.2942531 1.621044 1 -0.3526062 0.4432865 1.587042 1 -0.3233943 0.1255495 1.514674 1 -0.3573732 -0.125557 1.537465 1 -0.4970329 -0.2506575 1.625629 1 -0.5219752 -0.3050246 1.650934 1 -0.2367285 0.1482365 1.548463 1 -0.3289307 -0.04567479 1.523784 1 -0.4560416 -0.2141128 1.596642 1 -0.5134054 -0.2698164 1.633081 1 -0.2624435 -0.2352052 1.62296 1 -0.3086875 -0.6016201 1.700156 1 -0.3449234 -0.8887358 1.744589 1 -0.3170564 -0.9246652 1.674878 1 -0.2226486 -0.2247453 1.668896 1 -0.2150433 -0.4971992 1.823364 1 -0.2486865 -0.8411666 1.82592 1 -0.2212147 -0.8807321 1.756351 1
1 -0.2428794 -0.2040373 1.667715 1 -0.246866 -0.1196245 1.66141 1 -0.265589 0.3026875 1.647517 1 -0.338153 0.4332263 1.614498 1 -0.3181314 0.1340366 1.541934 1 -0.3779531 -0.09704058 1.584908 1 -0.5050159 -0.2450792 1.681252 1 -0.5058205 -0.2948261 1.71907 1 -0.2330047 0.1521134 1.559393 1 -0.3241216 -0.0598968 1.545784 1 -0.4460485 -0.1921476 1.619791 1 -0.4929655 -0.2397098 1.671614 1 -0.260959 -0.2310104 1.671949 1 -0.3080118 -0.6029582 1.702332 1 -0.343118 -0.8804686 1.709017 1 -0.3275906 -0.9158021 1.637571 1 -0.2223499 -0.2238849 1.672576 1 -0.249742 -0.5169153 1.769742 1 -0.2255833 -0.7148663 1.887788 1 -0.1885908 -0.6890029 1.835568 1
1 -0.2385463 -0.1935902 1.692062 1 -0.2426569 -0.1105932 1.68552 1 -0.2628517 0.3049912 1.668618 1 -0.3306914 0.431066 1.646579 1 -0.3154712 0.1362437 1.5627 1 -0.3756163 -0.0933475 1.598161 1 -0.4839388 -0.2349721 1.710677 1 -0.4888721 -0.2707766 1.760377 1 -0.2275456 0.1540951 1.576118 1 -0.3071848 -0.0696472 1.575636 1 -0.4460914 -0.184902 1.670357 1 -0.485679 -0.2310575 1.707603 1 -0.2573748 -0.2188497 1.697579 1 -0.31512 -0.6096278 1.71333 1 -0.3531792 -0.8671861 1.706916 1 -0.3410877 -0.9030778 1.634488 1 -0.2182917 -0.2135199 1.686834 1 -0.3418767 -0.4973423 1.709012 1 -0.2183582 -0.6937303 1.894421 1 -0.1679813 -0.740899 1.902403 1
1 -0.2437071 -0.1788111 1.715177 1 -0.2461366 -0.09770691 1.712947 1 -0.2578242 0.3082447 1.705291 1 -0.3134353 0.4356993 1.666847 1 -0.3104391 0.139485 1.599532 1 -0.3692874 -0.0858193 1.636212 1 -0.4376822 -0.2100078 1.731233 1 -0.4467673 -0.2489122 1.77692 1 -0.21735 0.1576459 1.597772 1 -0.2840367 -0.06353501 1.593097 1 -0.445059 -0.1881327 1.702513 1 -0.4821875 -0.2321398 1.748859 1 -0.2627484 -0.2084155 1.708996 1 -0.3113551 -0.6117941 1.727557 1 -0.3416744 -0.8634093 1.722238 1 -0.3421429 -0.8987657 1.648909 1 -0.2227822 -0.1936785 1.72537 1 -0.3332753 -0.4838274 1.709043 1 -0.2421075 -0.7119348 1.92055 1 -0.1903197 -0.744495 1.952895 1
1 -0.2290916 -0.1545979 1.738863 1 -0.2314793 -0.07818443 1.736044 1 -0.2538173 0.3088227 1.730594 1 -0.3041195 0.4369291 1.692265 1 -0.3494071 0.242549 1.841295 1 -0.4079627 0.01871908 1.877061 1 -0.4276802 -0.1857738 1.742351 1 -0.4366596 -0.2242254 1.787506 1 -0.1981353 0.1570248 1.63344 1 -0.2555475 -0.06245055 1.611563 1 -0.4304485 -0.1829248 1.70888 1 -0.4749003 -0.2311733 1.756372 1 -0.2581931 -0.1878858 1.781664 1 -0.313695 -0.602029 1.743016 1 -0.348243 -0.8598191 1.702268 1 -0.4055227 -0.8894798 1.659988 1 -0.1892469 -0.2263999 1.701181 1 -0.3368485 -0.495389 1.728945 1 -0.2391936 -0.7390231 1.939922 1 -0.297616 -0.7772102 1.897102 1
1 -0.239902 -0.11621 1.771879 1 -0.238998 -0.04710905 1.770283 1 -0.2489576 0.3040366 1.766709 1 -0.298438 0.4434127 1.717799 1 -0.3476058 0.2362367 1.848369 1 -0.4056488 0.01436594 1.883934 1 -0.409736 -0.1857348 1.744763 1 -0.4186242 -0.2237961 1.78946 1 -0.1873621 0.1566086 1.658207 1 -0.2240241 -0.05565703 1.626945 1 -0.4044862 -0.1776069 1.708035 1 -0.4631537 -0.235584 1.762066 1 -0.2650962 -0.1784333 1.79351 1 -0.3117404 -0.5925708 1.757157 1 -0.3406594 -0.8493317 1.718121 1 -0.3948408 -0.8777467 1.670698 1 -0.2077656 -0.1682673 1.738024 1 -0.3183343 -0.4715242 1.74049 1 -0.244292 -0.7107731 1.961102 1 -0.2994542 -0.7478952 1.913173 1
